batch_id,prev_pos,pos_code,brand,condition,timestamp,temperature,humidity,risk_score
B229,,T,Brand_1,Safe,2026-01-29 23:49:00,29.0,41.0,0
B496,Q,R,Brand_1,Bad,2025-12-01 23:01:00,,,81
B401,,Q,Brand_9,Need Attention,2025-12-05 09:43:00,,57.0,51
B005,,J,Brand_5,Need Attention,2025-12-18 23:11:00,,,52
B212,K,L,Brand_6,Need Attention,2025-12-26 05:13:00,16.0,,47
B086,T,I,Brand_10,Need Attention,2026-01-13 00:39:00,32.0,,52
B380,Q,R,Brand_6,Bad,2026-01-22 15:04:00,25.0,,82
B064,P,Q,Brand_9,Need Attention,2026-01-03 10:01:00,,59.0,54
B433,,O,Brand_9,Bad,2025-12-20 05:39:00,,,75
B234,N,O,Brand_8,Need Attention,2025-12-23 03:25:00,,,53
B229,H,I,Brand_2,Bad,2026-01-28 06:11:00,,,75
B371,A,B,Brand_6,Bad,2025-12-08 21:08:00,,48.0,84
B030,H,I,Brand_5,Safe,2025-12-09 07:04:00,24.0,64.0,0
B164,C,D,Brand_8,Need Attention,2026-01-26 23:26:00,23.0,51.0,47
B219,N,O,Brand_5,Bad,2026-01-10 02:05:00,31.0,,82
B298,S,T,Brand_6,Bad,2025-11-30 20:44:00,19.0,,82
B132,H,I,Brand_6,Safe,2026-02-04 20:58:00,,,2
B327,H,I,Brand_6,Bad,2026-02-02 19:59:00,,,79
B487,A,B,Brand_6,Need Attention,2026-01-18 19:55:00,,51.0,46
B036,J,K,Brand_2,Need Attention,2025-12-10 05:22:00,20.0,,54
B495,,J,Brand_7,Bad,2026-01-31 02:17:00,19.0,70.0,83
B303,J,K,Brand_10,Bad,2026-01-15 06:14:00,32.0,35.0,83
B461,R,S,Brand_7,Need Attention,2026-01-14 09:27:00,19.0,,46
B017,O,P,Brand_2,Bad,2025-12-30 02:07:00,20.0,,77
B454,T,L,Brand_3,Safe,2025-12-18 17:20:00,30.0,,0
B196,,R,Brand_6,Bad,2026-01-15 13:15:00,29.0,,80
B077,,K,Brand_3,Bad,2026-01-17 01:33:00,,,81
B457,D,E,Brand_8,Need Attention,2026-01-24 18:27:00,19.0,,48
B230,,G,Brand_7,Bad,2026-01-24 18:22:00,,,84
B452,Q,R,Brand_1,Need Attention,2026-02-01 22:08:00,35.0,38.0,48
B450,G,H,Brand_8,Safe,2026-01-09 17:33:00,,63.0,0
B366,O,P,Brand_3,Need Attention,2026-01-16 06:16:00,,,52
B407,D,E,Brand_7,Safe,2025-11-28 09:27:00,,,3
B341,,B,Brand_6,Bad,2025-11-29 12:41:00,,59.0,80
B365,,M,Brand_9,Safe,2025-12-28 15:06:00,30.0,51.0,3
B009,N,O,Brand_5,Need Attention,2025-12-13 09:56:00,27.0,48.0,50
B302,O,P,Brand_10,Need Attention,2025-12-04 22:38:00,21.0,32.0,55
B370,P,Q,Brand_5,Bad,2026-01-10 08:46:00,,58.0,82
B314,A,B,Brand_6,Need Attention,2025-12-05 17:31:00,,54.0,46
B351,J,K,Brand_8,Bad,2026-01-18 15:42:00,,,84
B024,N,O,Brand_7,Safe,2025-12-07 19:57:00,23.0,,0
B251,R,S,Brand_5,Bad,2026-01-28 06:53:00,,61.0,75
B020,J,K,Brand_5,Bad,2025-12-03 09:41:00,,,77
B328,M,N,Brand_7,Safe,2026-01-12 15:46:00,27.0,,0
B193,C,D,Brand_10,Safe,2026-02-01 06:33:00,,,0
B266,P,Q,Brand_4,Safe,2026-01-05 16:47:00,,32.0,0
B288,P,Q,Brand_6,Need Attention,2025-12-23 13:56:00,,,48
B366,R,S,Brand_1,Bad,2025-12-09 06:55:00,30.0,43.0,83
B435,L,M,Brand_10,Bad,2026-01-13 14:34:00,,,75
B381,,D,Brand_9,Bad,2025-12-12 19:04:00,,,81
B471,S,T,Brand_4,Bad,2025-12-02 02:17:00,,,75
B014,B,C,Brand_6,Need Attention,2026-01-29 09:35:00,,,49
B109,,E,Brand_5,Safe,2025-12-04 09:51:00,21.0,32.0,0
B461,A,B,Brand_5,Safe,2026-01-05 21:46:00,,,1
B122,I,J,Brand_8,Need Attention,2026-01-06 14:56:00,32.0,49.0,55
B123,C,D,Brand_9,Need Attention,2026-01-19 16:45:00,,37.0,50
B431,I,J,Brand_9,Need Attention,2025-12-06 16:43:00,20.0,38.0,45
B349,P,Q,Brand_7,Need Attention,2026-01-16 05:49:00,,,48
B018,Q,R,Brand_4,Bad,2026-01-19 11:25:00,30.0,56.0,80
B336,,K,Brand_10,Safe,2026-02-04 03:42:00,33.0,,0
B431,,M,Brand_7,Need Attention,2025-11-29 00:09:00,27.0,39.0,50
B418,O,P,Brand_9,Safe,2026-01-14 23:35:00,31.0,,5
B192,R,S,Brand_3,Safe,2026-01-21 10:55:00,35.0,50.0,0
B410,D,E,Brand_5,Bad,2025-12-08 19:13:00,,61.0,81
B469,L,M,Brand_1,Need Attention,2026-01-21 04:47:00,25.0,56.0,50
B157,S,T,Brand_4,Bad,2025-12-06 15:30:00,,,84
B262,D,E,Brand_5,Bad,2026-01-27 05:31:00,,35.0,75
B113,O,P,Brand_1,Safe,2025-12-18 23:24:00,,66.0,0
B037,E,F,Brand_5,Bad,2026-01-05 16:34:00,19.0,62.0,80
B196,S,T,Brand_2,Need Attention,2026-02-01 00:53:00,28.0,,55
B486,N,O,Brand_7,Bad,2025-12-08 15:50:00,,36.0,82
B094,M,N,Brand_10,Need Attention,2026-01-08 01:07:00,,33.0,49
B469,J,K,Brand_7,Need Attention,2026-01-21 18:28:00,24.0,39.0,48
B235,D,E,Brand_1,Safe,2025-11-28 02:52:00,19.0,57.0,0
B470,H,I,Brand_2,Need Attention,2025-11-30 20:57:00,16.0,33.0,45
B486,P,Q,Brand_1,Bad,2026-01-04 03:58:00,,,79
B156,,G,Brand_3,Safe,2025-12-30 19:58:00,32.0,,0
B411,D,E,Brand_2,Bad,2025-12-24 14:01:00,19.0,62.0,82
B045,A,B,Brand_4,Need Attention,2025-12-19 03:54:00,,,49
B143,,R,Brand_6,Need Attention,2025-12-17 16:38:00,,,52
B160,R,S,Brand_2,Safe,2025-12-15 10:58:00,,66.0,2
B279,,N,Brand_6,Safe,2025-11-30 06:19:00,23.0,35.0,3
B310,C,D,Brand_9,Need Attention,2025-12-03 16:31:00,27.0,,51
B478,Q,R,Brand_1,Safe,2025-12-12 14:42:00,,,0
B065,O,P,Brand_4,Safe,2025-12-19 15:45:00,,68.0,0
B360,Q,R,Brand_3,Safe,2025-12-07 19:21:00,,34.0,0
B348,K,L,Brand_2,Safe,2026-01-04 21:49:00,15.0,,4
B276,P,Q,Brand_5,Need Attention,2026-01-11 05:06:00,,,47
B408,,C,Brand_3,Bad,2025-12-02 04:35:00,29.0,70.0,80
B176,S,T,Brand_10,Bad,2026-01-16 02:44:00,28.0,,80
B167,I,J,Brand_5,Need Attention,2026-01-18 18:26:00,22.0,39.0,47
B138,G,H,Brand_2,Bad,2026-01-25 18:49:00,19.0,36.0,83
B400,,I,Brand_2,Safe,2025-12-04 14:20:00,34.0,35.0,1
B239,B,C,Brand_4,Bad,2025-12-04 04:04:00,20.0,53.0,79
B469,S,T,Brand_2,Bad,2025-12-27 13:29:00,,40.0,80
B399,E,F,Brand_2,Safe,2025-12-06 08:54:00,,60.0,0
B169,F,G,Brand_1,Need Attention,2026-01-21 04:54:00,33.0,45.0,47
B173,,F,Brand_6,Need Attention,2025-12-16 17:21:00,31.0,56.0,48
B281,F,G,Brand_8,Bad,2026-01-19 05:05:00,,,80
B336,O,P,Brand_10,Bad,2026-01-13 20:02:00,,42.0,85
B312,,J,Brand_2,Safe,2026-01-29 18:47:00,,,3
B361,B,C,Brand_10,Need Attention,2025-12-23 11:07:00,,60.0,52
B040,,F,Brand_2,Safe,2026-01-27 19:48:00,33.0,,2
B437,P,Q,Brand_3,Safe,2025-12-12 23:24:00,,68.0,2
B076,P,Q,Brand_6,Need Attention,2026-02-05 06:42:00,,41.0,52
B044,O,P,Brand_7,Safe,2026-01-28 18:06:00,,33.0,1
B282,T,D,Brand_5,Safe,2025-12-17 23:26:00,,,0
B046,F,G,Brand_7,Need Attention,2025-12-01 08:40:00,,31.0,51
B128,,G,Brand_10,Safe,2025-12-28 08:56:00,28.0,,1
B499,H,I,Brand_1,Safe,2025-12-31 02:04:00,16.0,,2
B196,M,N,Brand_2,Need Attention,2026-01-06 16:17:00,,,55
B419,Q,R,Brand_6,Bad,2026-02-01 03:53:00,,60.0,84
B319,C,D,Brand_3,Safe,2026-01-02 16:10:00,35.0,57.0,0
B013,,L,Brand_2,Bad,2025-12-22 15:30:00,,31.0,81
B035,,Q,Brand_3,Bad,2025-11-30 00:52:00,,,80
B025,J,K,Brand_10,Need Attention,2025-12-31 19:42:00,28.0,,55
B095,T,T,Brand_5,Need Attention,2026-01-24 06:08:00,,33.0,52
B163,P,Q,Brand_2,Need Attention,2025-12-06 03:42:00,32.0,,48
B334,D,E,Brand_3,Need Attention,2026-01-15 16:26:00,,44.0,47
B172,A,B,Brand_3,Bad,2026-01-19 00:37:00,19.0,,83
B093,B,C,Brand_7,Need Attention,2025-12-02 10:37:00,17.0,63.0,54
B147,A,B,Brand_6,Bad,2025-12-18 18:45:00,,,79
B003,,G,Brand_5,Bad,2025-12-03 21:08:00,,,85
B251,P,Q,Brand_2,Safe,2026-01-06 10:55:00,33.0,31.0,0
B355,E,F,Brand_3,Safe,2025-12-28 09:50:00,,,0
B234,D,E,Brand_2,Need Attention,2025-12-25 21:27:00,,,50
B364,M,N,Brand_10,Safe,2026-01-18 17:09:00,,35.0,0
B342,D,E,Brand_5,Safe,2026-01-15 03:34:00,28.0,42.0,0
B308,D,E,Brand_10,Bad,2025-12-31 23:38:00,,,77
B382,G,H,Brand_7,Bad,2026-01-05 14:35:00,,,81
B002,,J,Brand_5,Safe,2025-12-28 06:59:00,29.0,,0
B244,J,K,Brand_9,Need Attention,2025-12-22 03:40:00,17.0,,51
B217,I,J,Brand_1,Need Attention,2025-12-31 02:20:00,27.0,38.0,53
B319,I,J,Brand_3,Safe,2026-01-25 18:20:00,33.0,52.0,4
B479,F,G,Brand_9,Safe,2025-12-02 08:25:00,,,0
B413,P,Q,Brand_7,Bad,2026-01-03 04:14:00,35.0,,82
B127,E,F,Brand_6,Need Attention,2025-12-26 10:03:00,,,48
B016,R,S,Brand_3,Bad,2026-01-24 22:51:00,,69.0,83
B434,S,T,Brand_7,Safe,2026-01-02 04:31:00,,,4
B397,O,P,Brand_2,Need Attention,2026-01-03 03:49:00,,50.0,54
B371,A,B,Brand_8,Need Attention,2026-01-17 07:20:00,,70.0,55
B358,G,H,Brand_2,Need Attention,2026-02-01 01:32:00,31.0,61.0,51
B325,Q,R,Brand_3,Need Attention,2026-01-24 13:44:00,,,45
B136,L,M,Brand_4,Bad,2026-01-17 04:32:00,22.0,39.0,82
B015,D,E,Brand_4,Need Attention,2025-12-11 18:00:00,,37.0,48
B284,J,K,Brand_2,Safe,2025-12-31 07:19:00,,60.0,0
B295,S,T,Brand_3,Need Attention,2025-12-23 11:24:00,30.0,49.0,45
B347,P,Q,Brand_3,Safe,2026-01-26 23:05:00,29.0,,0
B308,I,J,Brand_8,Bad,2025-11-29 13:03:00,20.0,,85
B068,,R,Brand_5,Bad,2025-12-04 14:01:00,24.0,46.0,75
B120,I,J,Brand_4,Need Attention,2026-01-06 07:21:00,,,46
B053,T,P,Brand_1,Need Attention,2025-12-09 01:45:00,18.0,43.0,49
B383,J,K,Brand_5,Need Attention,2025-12-27 23:04:00,,,45
B030,E,F,Brand_2,Bad,2026-01-07 14:55:00,18.0,,78
B132,D,E,Brand_3,Bad,2026-01-25 11:30:00,35.0,,82
B307,J,K,Brand_10,Need Attention,2025-12-11 07:51:00,24.0,54.0,52
B014,S,T,Brand_2,Need Attention,2026-01-03 23:50:00,,61.0,46
B015,,D,Brand_8,Safe,2025-12-22 07:31:00,,52.0,0
B369,,N,Brand_2,Need Attention,2026-02-02 11:05:00,,,47
B163,,C,Brand_9,Bad,2025-12-01 01:39:00,18.0,34.0,85
B029,Q,R,Brand_2,Bad,2026-01-25 11:56:00,,,84
B435,E,F,Brand_10,Safe,2026-01-07 19:15:00,,41.0,4
B415,B,C,Brand_6,Need Attention,2026-01-19 10:20:00,,37.0,55
B243,C,D,Brand_7,Safe,2025-12-25 14:55:00,,,3
B036,J,K,Brand_7,Bad,2026-01-12 16:23:00,,,82
B133,,K,Brand_3,Safe,2026-01-30 02:24:00,22.0,,0
B032,J,K,Brand_4,Need Attention,2026-01-20 22:56:00,26.0,,55
B345,N,O,Brand_8,Bad,2025-12-02 09:13:00,21.0,,78
B053,,C,Brand_2,Safe,2026-01-16 19:20:00,,,4
B294,K,L,Brand_1,Need Attention,2025-12-03 22:22:00,24.0,,51
B476,P,Q,Brand_10,Safe,2026-01-07 12:23:00,,31.0,0
B472,T,D,Brand_6,Need Attention,2025-12-30 19:05:00,,65.0,47
B247,,I,Brand_7,Safe,2026-01-18 17:01:00,,48.0,3
B003,N,O,Brand_9,Bad,2026-01-16 20:29:00,,,78
B240,G,H,Brand_6,Need Attention,2025-11-30 20:08:00,15.0,,55
B158,L,M,Brand_2,Need Attention,2026-01-20 14:12:00,31.0,56.0,45
B438,L,M,Brand_10,Safe,2026-01-19 19:07:00,,65.0,0
B380,Q,R,Brand_4,Need Attention,2025-12-19 22:13:00,15.0,48.0,50
B022,C,D,Brand_4,Safe,2026-01-30 17:27:00,,51.0,5
B168,Q,R,Brand_8,Need Attention,2026-01-27 18:06:00,,,47
B259,P,Q,Brand_2,Safe,2026-01-02 13:49:00,,,5
B402,M,N,Brand_5,Bad,2026-01-24 16:21:00,24.0,,82
B320,S,T,Brand_8,Need Attention,2025-12-07 01:34:00,,43.0,46
B037,Q,R,Brand_3,Safe,2025-12-30 17:05:00,21.0,,0
B154,N,O,Brand_6,Need Attention,2026-01-18 04:54:00,,,53
B282,,R,Brand_8,Bad,2026-01-09 00:17:00,,37.0,78
B192,H,I,Brand_5,Need Attention,2025-12-09 12:41:00,,,55
B434,,Q,Brand_3,Safe,2025-12-27 19:03:00,,59.0,1
B360,,C,Brand_2,Need Attention,2026-01-18 08:55:00,,,47
B179,,F,Brand_10,Need Attention,2025-12-19 15:22:00,17.0,43.0,52
B286,,T,Brand_8,Bad,2026-01-08 22:57:00,,59.0,80
B132,K,L,Brand_7,Bad,2025-12-29 02:53:00,,40.0,78
B313,O,P,Brand_4,Bad,2025-12-03 20:46:00,,47.0,85
B094,,I,Brand_5,Safe,2026-01-07 05:26:00,23.0,51.0,0
B385,S,T,Brand_8,Bad,2026-02-04 02:47:00,18.0,61.0,81
B358,O,P,Brand_3,Bad,2026-01-04 09:34:00,35.0,,78
B438,R,S,Brand_3,Bad,2025-12-04 10:57:00,,,83
B403,,O,Brand_5,Need Attention,2026-01-26 05:30:00,23.0,64.0,49
B318,E,F,Brand_9,Need Attention,2025-12-10 21:54:00,,,47
B473,N,O,Brand_9,Bad,2026-01-21 19:19:00,19.0,50.0,76
B295,R,S,Brand_7,Need Attention,2025-12-18 17:33:00,,63.0,55
B187,H,I,Brand_7,Need Attention,2026-01-25 12:29:00,20.0,,47
B049,R,S,Brand_9,Need Attention,2025-12-26 23:56:00,16.0,32.0,47
B432,F,G,Brand_8,Bad,2026-01-12 07:28:00,,,85
B203,H,I,Brand_4,Need Attention,2025-12-17 22:48:00,33.0,60.0,55
B087,I,J,Brand_10,Need Attention,2025-12-24 10:58:00,31.0,,49
B056,,C,Brand_2,Need Attention,2025-12-25 00:45:00,35.0,,48
B276,S,T,Brand_10,Safe,2026-02-01 22:20:00,35.0,32.0,0
B161,J,K,Brand_9,Need Attention,2026-01-26 13:24:00,,,55
B372,,D,Brand_2,Need Attention,2025-12-23 12:08:00,,68.0,50
B227,,S,Brand_4,Bad,2025-12-06 05:20:00,29.0,32.0,79
B357,A,B,Brand_7,Bad,2025-12-05 17:27:00,,,85
B022,G,H,Brand_4,Safe,2025-12-04 01:24:00,27.0,,0
B185,S,T,Brand_7,Need Attention,2026-01-17 04:28:00,,,53
B139,,P,Brand_8,Need Attention,2026-02-03 18:52:00,23.0,50.0,55
B260,O,P,Brand_1,Safe,2025-12-08 01:04:00,,,0
B165,,M,Brand_7,Need Attention,2025-12-11 00:34:00,,39.0,55
B361,,R,Brand_4,Bad,2026-01-06 05:33:00,34.0,,79
B339,,L,Brand_1,Need Attention,2025-12-06 10:35:00,,66.0,48
B269,A,B,Brand_5,Need Attention,2026-01-16 04:28:00,35.0,43.0,45
B187,H,I,Brand_6,Bad,2026-01-22 19:38:00,,56.0,83
B115,O,P,Brand_2,Safe,2026-01-21 11:54:00,,43.0,2
B169,D,E,Brand_7,Bad,2025-12-24 06:18:00,23.0,47.0,75
B269,,L,Brand_9,Bad,2026-01-12 11:37:00,31.0,67.0,85
B039,O,P,Brand_3,Bad,2026-01-12 08:50:00,31.0,,85
B295,I,J,Brand_9,Safe,2025-12-08 18:28:00,,38.0,0
B411,G,H,Brand_8,Safe,2025-12-19 05:02:00,,39.0,0
B378,H,I,Brand_5,Need Attention,2025-12-07 01:02:00,31.0,,53
B425,S,T,Brand_5,Safe,2025-12-30 12:00:00,,,2
B339,M,N,Brand_4,Need Attention,2026-01-22 17:33:00,32.0,38.0,51
B007,,C,Brand_1,Need Attention,2025-11-28 08:36:00,35.0,,48
B078,I,J,Brand_2,Safe,2026-01-27 12:16:00,,41.0,0
B205,B,C,Brand_7,Bad,2026-01-27 10:50:00,,66.0,85
B444,Q,R,Brand_5,Bad,2026-02-01 18:10:00,34.0,,76
B052,A,B,Brand_5,Need Attention,2025-12-01 11:58:00,,,47
B184,,B,Brand_5,Bad,2025-12-18 22:30:00,34.0,,77
B260,E,F,Brand_5,Need Attention,2025-12-25 12:34:00,,,48
B235,,I,Brand_6,Bad,2026-01-04 16:09:00,,57.0,82
B393,,M,Brand_10,Need Attention,2025-12-01 01:04:00,15.0,,47
B377,R,S,Brand_3,Need Attention,2025-12-31 16:22:00,,,47
B392,O,P,Brand_10,Safe,2026-02-01 02:49:00,,,4
B049,,O,Brand_7,Bad,2026-01-17 20:10:00,26.0,59.0,77
B086,J,K,Brand_2,Need Attention,2025-12-28 07:27:00,,48.0,50
B051,N,O,Brand_8,Need Attention,2025-12-07 09:43:00,,,46
B430,J,K,Brand_5,Safe,2025-12-28 04:55:00,34.0,34.0,0
B490,,S,Brand_10,Need Attention,2025-12-15 18:45:00,31.0,,47
B303,J,K,Brand_10,Safe,2026-02-04 01:12:00,27.0,,3
B434,B,C,Brand_8,Bad,2026-01-29 20:59:00,,,80
B472,G,H,Brand_1,Safe,2025-12-05 15:09:00,,60.0,1
B146,C,D,Brand_9,Need Attention,2025-12-16 02:13:00,,54.0,53
B311,D,E,Brand_5,Bad,2025-12-21 17:57:00,31.0,,81
B481,M,N,Brand_5,Need Attention,2025-11-28 13:42:00,20.0,50.0,52
B123,C,D,Brand_5,Bad,2026-01-15 08:04:00,,,76
B094,L,M,Brand_2,Need Attention,2025-12-04 16:54:00,,,47
B162,R,S,Brand_1,Safe,2025-12-22 16:13:00,35.0,62.0,0
B305,E,F,Brand_4,Need Attention,2025-12-10 16:16:00,18.0,,53
B231,N,O,Brand_3,Need Attention,2025-12-29 21:59:00,29.0,,49
B059,R,S,Brand_2,Bad,2026-01-09 17:42:00,,45.0,81
B128,L,M,Brand_4,Need Attention,2025-12-14 01:36:00,17.0,,46
B102,E,F,Brand_5,Bad,2026-01-20 08:51:00,16.0,,77
B163,F,G,Brand_6,Need Attention,2025-12-17 14:31:00,,,52
B220,,I,Brand_3,Bad,2026-01-11 14:35:00,,,84
B229,,T,Brand_2,Safe,2025-12-24 14:10:00,18.0,45.0,0
B064,,Q,Brand_4,Safe,2026-01-13 16:12:00,29.0,53.0,0
B433,G,H,Brand_8,Need Attention,2025-12-23 22:09:00,33.0,70.0,47
B405,,B,Brand_3,Need Attention,2026-01-31 23:57:00,,,46
B124,,F,Brand_2,Safe,2026-01-20 15:56:00,17.0,51.0,0
B044,M,N,Brand_4,Need Attention,2026-01-04 15:49:00,15.0,42.0,52
B454,,S,Brand_3,Safe,2025-12-08 12:41:00,,,0
B065,S,T,Brand_3,Need Attention,2026-01-30 04:09:00,,38.0,49
B036,H,I,Brand_5,Need Attention,2026-01-29 06:28:00,33.0,35.0,53
B463,N,O,Brand_8,Bad,2025-12-10 15:38:00,22.0,66.0,76
B481,,H,Brand_10,Safe,2025-12-07 13:22:00,,65.0,0
B234,F,G,Brand_1,Safe,2026-01-18 06:44:00,30.0,37.0,0
B433,P,Q,Brand_5,Safe,2025-12-17 12:40:00,31.0,,0
B416,I,J,Brand_4,Need Attention,2026-01-21 20:16:00,,,55
B016,,O,Brand_10,Safe,2025-12-08 07:20:00,28.0,,5
B134,,H,Brand_9,Bad,2025-11-28 18:15:00,,,83
B482,O,P,Brand_6,Need Attention,2025-12-07 11:36:00,,42.0,47
B404,,A,Brand_3,Safe,2026-01-26 17:20:00,,,4
B134,T,F,Brand_3,Bad,2026-01-05 11:55:00,,,83
B281,,A,Brand_10,Safe,2025-12-23 05:08:00,,64.0,1
B209,K,L,Brand_8,Safe,2025-12-09 19:53:00,,,0
B287,J,K,Brand_2,Safe,2025-12-11 19:21:00,32.0,,0
B308,M,N,Brand_7,Need Attention,2025-12-01 01:54:00,,,48
B403,J,K,Brand_3,Safe,2026-01-18 14:31:00,16.0,66.0,0
B255,N,O,Brand_1,Bad,2026-01-28 15:19:00,,54.0,75
B342,P,Q,Brand_3,Bad,2025-12-25 09:44:00,19.0,,81
B310,D,E,Brand_4,Need Attention,2025-12-26 17:58:00,,,53
B193,J,K,Brand_9,Safe,2026-01-11 04:47:00,,39.0,0
B342,I,J,Brand_1,Bad,2025-12-06 05:51:00,20.0,,83
B267,C,D,Brand_5,Bad,2025-12-26 04:03:00,17.0,48.0,82
B471,N,O,Brand_5,Bad,2026-01-25 13:06:00,22.0,,82
B181,M,N,Brand_9,Bad,2025-12-29 02:47:00,34.0,37.0,78
B213,T,F,Brand_9,Safe,2026-01-07 01:10:00,,31.0,1
B305,I,J,Brand_1,Bad,2025-12-02 05:44:00,,,84
B189,L,M,Brand_6,Bad,2026-01-29 23:15:00,,33.0,81
B018,,I,Brand_5,Safe,2026-01-27 22:12:00,24.0,69.0,0
B003,B,C,Brand_4,Safe,2026-01-04 21:36:00,,67.0,1
B026,F,G,Brand_3,Safe,2025-12-24 04:53:00,,,0
B481,C,D,Brand_9,Bad,2025-12-09 22:55:00,,,78
B013,P,Q,Brand_10,Safe,2025-11-29 02:51:00,21.0,48.0,0
B198,,B,Brand_1,Bad,2026-01-06 05:17:00,19.0,32.0,81
B092,S,T,Brand_6,Need Attention,2026-01-18 11:16:00,,,49
B426,A,B,Brand_8,Safe,2025-12-22 12:37:00,,,0
B074,H,I,Brand_4,Safe,2025-11-29 21:27:00,20.0,68.0,5
B007,F,G,Brand_6,Need Attention,2026-02-02 20:37:00,,32.0,45
B137,O,P,Brand_10,Need Attention,2025-12-10 06:02:00,30.0,,50
B298,T,C,Brand_6,Safe,2026-01-21 05:53:00,,,3
B245,,R,Brand_7,Bad,2026-02-01 22:29:00,,63.0,77
B330,Q,R,Brand_2,Need Attention,2025-12-25 04:56:00,31.0,45.0,53
B334,A,B,Brand_3,Need Attention,2025-12-16 22:39:00,16.0,30.0,50
B143,G,H,Brand_4,Need Attention,2025-11-29 07:47:00,,44.0,47
B476,D,E,Brand_4,Safe,2026-01-01 02:48:00,27.0,,0
B237,L,M,Brand_4,Bad,2025-12-07 14:23:00,,36.0,75
B051,,I,Brand_2,Safe,2025-11-29 15:15:00,25.0,47.0,0
B373,S,T,Brand_10,Safe,2025-12-20 16:21:00,,,3
B224,C,D,Brand_5,Bad,2025-12-25 19:50:00,17.0,41.0,79
B320,B,C,Brand_8,Safe,2026-02-04 08:50:00,,48.0,0
B312,J,K,Brand_1,Safe,2025-12-13 04:49:00,31.0,32.0,0
B249,L,M,Brand_7,Bad,2025-12-12 10:32:00,35.0,61.0,75
B307,A,B,Brand_7,Safe,2026-01-14 22:54:00,,,0
B182,F,G,Brand_8,Safe,2026-01-01 14:09:00,25.0,51.0,5
B476,D,E,Brand_6,Bad,2025-11-29 03:16:00,17.0,50.0,79
B025,A,B,Brand_3,Safe,2025-12-29 06:47:00,,69.0,0
B448,D,E,Brand_2,Need Attention,2025-12-01 17:52:00,35.0,62.0,52
B204,M,N,Brand_9,Safe,2026-01-12 12:27:00,,,2
B008,L,M,Brand_7,Bad,2026-01-05 06:55:00,,,76
B477,R,S,Brand_1,Need Attention,2025-12-13 17:18:00,,,55
B495,,K,Brand_8,Need Attention,2026-01-21 15:10:00,28.0,,49
B477,M,N,Brand_4,Safe,2025-12-25 17:35:00,,,0
B261,,D,Brand_6,Bad,2025-12-17 04:15:00,26.0,36.0,85
B257,K,L,Brand_4,Safe,2026-01-03 19:44:00,,,0
B265,D,E,Brand_8,Safe,2026-01-18 08:55:00,,,2
B257,G,H,Brand_7,Need Attention,2026-01-13 08:18:00,28.0,37.0,52
B317,T,R,Brand_5,Safe,2026-02-04 09:56:00,18.0,,3
B197,D,E,Brand_6,Bad,2025-12-03 16:13:00,,,77
B223,E,F,Brand_1,Bad,2025-12-09 21:03:00,20.0,,81
B241,I,J,Brand_8,Safe,2025-12-08 16:44:00,,,0
B010,R,S,Brand_3,Need Attention,2026-01-22 17:57:00,,,49
B062,O,P,Brand_9,Safe,2026-01-26 13:46:00,,,5
B277,,O,Brand_3,Bad,2025-12-01 21:11:00,,66.0,85
B115,Q,R,Brand_2,Need Attention,2026-01-30 16:25:00,18.0,,45
B384,C,D,Brand_8,Safe,2025-12-10 12:35:00,,,0
B349,I,J,Brand_10,Need Attention,2026-01-28 11:35:00,32.0,67.0,48
B344,N,O,Brand_2,Safe,2025-12-23 09:03:00,20.0,51.0,2
B115,F,G,Brand_7,Need Attention,2026-01-22 22:15:00,,39.0,53
B118,P,Q,Brand_10,Bad,2025-12-18 18:59:00,24.0,44.0,85
B168,,G,Brand_10,Bad,2025-12-27 06:23:00,20.0,48.0,78
B287,D,E,Brand_3,Bad,2026-02-01 08:05:00,22.0,,80
B060,Q,R,Brand_7,Need Attention,2025-12-11 06:31:00,25.0,,54
B177,O,P,Brand_8,Safe,2026-01-31 08:25:00,,58.0,1
B170,C,D,Brand_7,Bad,2025-12-19 16:08:00,,,83
B415,B,C,Brand_8,Need Attention,2026-01-19 05:48:00,17.0,,54
B050,,M,Brand_3,Need Attention,2025-12-28 20:15:00,16.0,37.0,53
B360,R,S,Brand_2,Safe,2026-01-31 11:42:00,,,4
B446,B,C,Brand_7,Need Attention,2026-01-13 10:37:00,,70.0,45
B458,C,D,Brand_7,Bad,2025-12-21 22:33:00,22.0,36.0,83
B223,K,L,Brand_8,Need Attention,2026-01-09 05:36:00,,30.0,54
B251,C,D,Brand_6,Need Attention,2026-01-31 09:42:00,21.0,,52
B311,M,N,Brand_5,Safe,2026-01-06 08:22:00,,,0
B008,C,D,Brand_8,Need Attention,2026-02-03 08:54:00,27.0,,55
B067,K,L,Brand_1,Need Attention,2026-02-05 06:14:00,,,54
B093,J,K,Brand_5,Safe,2026-02-01 10:14:00,,,0
B390,I,J,Brand_5,Bad,2026-01-10 13:20:00,,,85
B429,M,N,Brand_4,Safe,2025-12-22 04:46:00,,55.0,2
B144,E,F,Brand_7,Safe,2025-12-03 22:22:00,,,0
B216,I,J,Brand_5,Need Attention,2025-12-10 11:10:00,,,46
B199,D,E,Brand_9,Safe,2026-02-03 21:12:00,22.0,,0
B097,S,T,Brand_10,Bad,2026-01-21 05:38:00,16.0,62.0,85
B220,,A,Brand_3,Safe,2026-02-02 10:00:00,,60.0,5
B300,T,D,Brand_8,Bad,2025-12-18 19:11:00,,,84
